model,corpus,language,topic_id,year,documents_in_year,dominant_topic_documents,effective_topic_mass,mean_prevalence,median_prevalence,expected_prevalence,topic_presence_above_threshold,lower_95,upper_95,uncertainty_method,year_complete,metadata_coverage,fulltext_coverage
STM-METADATA-ES,metadata,es,11,2026,137,18,15.603999283137696,0.11389780498640655,0.02155589994339053,0.11402150103315242,46,0.07719842380939598,0.1453976067735857,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,12,2020,90,10,8.886369478561784,0.09873743865068649,0.005802768984295027,0.07613618184739371,19,0.03123324315431646,0.12176448608563552,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,12,2021,110,10,10.001068314170778,0.09091880285609799,0.008825082828171857,0.12107035010994968,23,0.09418105338019497,0.1486761244712091,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,12,2022,131,25,21.801909577366214,0.16642679066691768,0.024163368439412292,0.15527705194506186,42,0.12756093215114273,0.18314699699867376,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,12,2023,184,42,32.72420638768109,0.17784894775913637,0.01565974807273206,0.1679894193225132,62,0.14187213984804695,0.19357766195595577,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,12,2024,251,49,45.78064548108354,0.18239300988479498,0.015040835802459891,0.15122263948770917,83,0.12894362123863037,0.17218984994690983,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,12,2025,292,24,27.047934947885384,0.09262991420508694,0.009996862974684821,0.10770204781052933,58,0.08326215704881812,0.1314476477504639,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,12,2026,137,4,6.638345984403936,0.04845508017813092,0.004824309302704634,0.04558153403431906,18,0.005333016859041291,0.08744465313419415,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,13,2020,90,9,9.94768754120422,0.11052986156893577,0.015955487016939284,0.093399914240486,24,0.05289277694140182,0.13461691139137028,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,13,2021,110,7,6.651977393129924,0.06047252175572658,0.011392111722309566,0.09079313642325398,15,0.06841685473574073,0.11467809689083058,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,13,2022,131,12,10.821202630270092,0.08260460023106941,0.007307539565339904,0.08226895871779057,26,0.06321970381153999,0.10221051052147855,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,13,2023,184,11,10.697656255444995,0.058139436170896716,0.0044037242319127515,0.06188834163312873,25,0.04335130190290508,0.08031047416627059,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,13,2024,251,11,11.21439182276521,0.04467885188352673,0.0018561498065207736,0.03205989694707682,29,0.017611496449561448,0.046659528221572086,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,13,2025,292,2,3.601899422468519,0.012335271994755202,0.0017834509851025796,0.028391568028872022,10,0.01224869274659352,0.044468014832410765,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,13,2026,137,11,11.51112152248448,0.08402278483565313,0.0057989726971009355,0.07570952437779378,21,0.04595619591116022,0.10641272692889946,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,14,2020,90,9,8.98224406273717,0.09980271180819077,0.016702691567659023,0.10179333834517618,22,0.0661355103231337,0.13936431781289202,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,14,2021,110,16,14.173544401580903,0.1288504036507355,0.02962957207285026,0.0982600563468771,34,0.07788989655520065,0.1192921475890357,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,14,2022,131,11,12.963413234116175,0.09895735293218454,0.01668370826649293,0.09244203713725412,32,0.07324851187705278,0.11293460442563513,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,14,2023,184,19,15.136656293290015,0.08226443637657617,0.010509331090810224,0.08204617152973917,39,0.06321997487392776,0.10134431076488011,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,14,2024,251,15,16.640602932650932,0.06629722283924674,0.00831092237417792,0.06679369855482893,43,0.05146886302919772,0.08290517586030285,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,14,2025,292,15,16.869588413740342,0.057772563060754595,0.007256175992177502,0.05438241894260419,39,0.037658363612026166,0.07140371067441477,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,14,2026,137,2,6.613349613750553,0.04827262491788725,0.008213535199163029,0.05079131946514475,21,0.020657304510016072,0.08163013500368368,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,15,2020,90,4,6.992748556101427,0.07769720617890474,0.011445921417141338,0.09440413850068612,18,0.06187717528466651,0.13061223738967193,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,15,2021,110,10,8.977201576047346,0.08161092341861223,0.009720645668610663,0.07132921845597845,20,0.0506785205447232,0.09262428523457736,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,15,2022,131,6,4.351824858661053,0.03322003708901568,0.004462230161059514,0.05325029452894981,10,0.03427223637954062,0.07421565480708894,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,15,2023,184,12,9.09470508968713,0.049427745052647444,0.003651341356619984,0.04518167527323465,20,0.0279339437321616,0.06429894042402584,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,15,2024,251,10,10.60337951362487,0.0422445398949198,0.003245813983408094,0.04813393779842256,26,0.03335928374333913,0.06416451377993104,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,15,2025,292,13,13.59419979299292,0.04655547874312644,0.00362880139328281,0.047281801139711255,32,0.03068251712275708,0.06505101214461884,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,15,2026,137,2,3.243367422864365,0.02367421476543332,0.0031852977261686137,0.030747628208555148,9,0.004312355931046953,0.05851435718659669,estimateEffect_global_simulation,FALSE,1,0.190476
STM-METADATA-ES,metadata,es,16,2020,90,2,2.720003405429363,0.030222260060326255,0.003960733761927602,0.03076636782840679,6,-3.573948048359794e-4,0.06156686941280404,estimateEffect_global_simulation,TRUE,1,0.246006
STM-METADATA-ES,metadata,es,16,2021,110,5,5.155314816837726,0.04686649833488842,0.007218079654191993,0.058541591249884214,13,0.038127607113512554,0.07745076097552246,estimateEffect_global_simulation,TRUE,1,0.264798
STM-METADATA-ES,metadata,es,16,2022,131,14,11.430229649394049,0.0872536614457561,0.009359549797532351,0.07764062159525784,25,0.05690841082600691,0.09830730971677196,estimateEffect_global_simulation,TRUE,1,0.373288
STM-METADATA-ES,metadata,es,16,2023,184,15,15.345507861069784,0.08339949924494447,0.006991521874680166,0.07935545525956994,29,0.06172316803433995,0.09804135345505269,estimateEffect_global_simulation,TRUE,1,0.41349
STM-METADATA-ES,metadata,es,16,2024,251,13,12.669135689992636,0.0504746441832376,0.005324871612811882,0.061311809186756216,28,0.0457672802535465,0.07676143666513989,estimateEffect_global_simulation,TRUE,1,0.319261
STM-METADATA-ES,metadata,es,16,2025,292,15,14.314288570358366,0.04902153619985742,0.0050384566643717,0.046155732406305494,34,0.028141542383342953,0.06328240345085938,estimateEffect_global_simulation,TRUE,1,0.285347
STM-METADATA-ES,metadata,es,16,2026,137,4,5.700240383247583,0.041607594038303525,0.004801330773622853,0.05266651136185513,18,0.020806759164886807,0.0843069925402633,estimateEffect_global_simulation,FALSE,1,0.190476
